"","Feature","pval","pval.adj","log2FC","ordering","Method","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"57","ASV_0150",6.95157146760383e-13,7.29915004098402e-11,-3.32009048376398,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum","Genus_Anaerotignum"
"58","ASV_0153",0.0022213424793953,0.00457335216346092,-2.95965474981041,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Genus_Lachnospira"
"59","ASV_0164",5.64695463512356e-08,4.56100182067672e-07,-3.4022226552098,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Neglecta","Genus_Neglecta"
"60","ASV_0165",0.00734656435550042,0.0126457255299597,-1.97468777124724,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium","Genus_Anaerobacterium"
"61","ASV_0175",0.000173496964377137,0.000467107211784599,-2.38245491268717,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus","Genus_Frisingicoccus"
"62","ASV_0179",6.30330421905207e-06,2.4512849740758e-05,-2.81248697964493,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum","Genus_Anaerofilum"
"63","ASV_0181",0.004691836422092,0.00864285656701158,-2.24484967458877,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Genus_Longicatena"
"64","ASV_0184",0.00340779531333174,0.00650579105272422,-1.47512015533804,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longibaculum","Genus_Longibaculum"
"65","ASV_0190",0.000131220730684821,0.000372383154646112,3.65943497827786,"d8>d0","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter","Genus_Cuneatibacter"
"66","ASV_0195",1.13476110691918e-07,7.94332774843427e-07,-2.17158937612799,"d0>d8","Log t-test (ltt)","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Family_Coriobacteriaceae","Family_Coriobacteriaceae"
"67","ASV_0200",0.0187561580431397,0.0289617146254362,-2.6235868044286,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Genus_Faecalibacillus"
"70","ASV_0233",2.35739150261342e-07,1.37514504319116e-06,1.37973926889551,"d8>d0","Log t-test (ltt)","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Genus_Bacteroides"
"72","ASV_0239",0.000151668657572391,0.00041908444855529,-2.72310177267805,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","hydrogenotrophica"
"73","ASV_0251",0.000769120458498896,0.00175560104657357,-2.83631396004957,"d0>d8","Log t-test (ltt)","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Family_Synergistaceae","Family_Synergistaceae"
"74","ASV_0254",3.27262679867881e-06,1.32163774562029e-05,-2.09656682871406,"d0>d8","Log t-test (ltt)","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Genus_Bifidobacterium"
"75","ASV_0282",9.35908116473077e-09,1.09189280255192e-07,-2.69440694265496,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Genus_Pseudoflavonifractor"
"76","ASV_0283",0.00045471308648524,0.00115247679060728,-2.38514939942526,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","valericigenes"
"77","ASV_0290",8.67462036260444e-09,1.09189280255192e-07,3.23754349536592,"d8>d0","Log t-test (ltt)","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","Genus_Escherichia/Shigella"
"78","ASV_0294",0.00242974270292745,0.00481364120391287,-2.50121314083512,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","Genus_Marvinbryantia"
"79","ASV_0308",2.8301300400271e-06,1.18865461681138e-05,-2.41420743807539,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus","Genus_Amedibacillus"
"80","ASV_0310",2.08346853524906e-07,1.28684821294795e-06,-3.0849283642315,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Paludicola","Genus_Paludicola"
"81","ASV_0326",8.94431206991734e-10,1.87830553468264e-08,-2.67093044762927,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Genus_Lactobacillus"
"82","ASV_0330",0.000631516919741804,0.00150702901302021,-2.61065322543891,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Colidextribacter","Genus_Colidextribacter"
"83","ASV_0340",1.56858381721681e-05,5.14691565024265e-05,-2.95013693806023,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Beduinibacterium","Genus_Beduinibacterium"
"85","ASV_0372",0.0100118605369602,0.0166864342282669,-2.4203464279669,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","saccharogumia"
"86","ASV_0385",3.22334633053472e-08,2.92499307250653e-07,-3.21428115682186,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruthenibacterium","Genus_Ruthenibacterium"
"89","ASV_0395",0.00207296014849557,0.00435321631184069,-2.30995532730707,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Anaerofustis","stercorihominis"
"91","ASV_0403",0.0034868693718926,0.00653788007229863,-2.45367027227561,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Genus_Breznakia"
"92","ASV_0404",8.21523918341983e-10,1.87830553468264e-08,-2.75456881766192,"d0>d8","Log t-test (ltt)","Bacteria","Actinobacteria","Phylum_Actinobacteria","Phylum_Actinobacteria","Phylum_Actinobacteria","Phylum_Actinobacteria","Phylum_Actinobacteria"
"93","ASV_0410",0.0172933796987726,0.027101565199569,-1.49687685364892,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter","Genus_Dysosmobacter"
"94","ASV_0431",3.59443213427351e-07,1.88707687049359e-06,-2.85403237518199,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","Genus_Christensenella"
"98","ASV_0549",0.0300404940839927,0.044426082800271,-1.17658435792753,"d0>d8","Log t-test (ltt)","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","lemanii"
"100","ASV_0703",0.00046099071624291,0.00115247679060728,-1.83215031181793,"d0>d8","Log t-test (ltt)","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","lenta"
"103","ASV_0768",0.00114164978001485,0.00255049418939487,-1.83050245021701,"d0>d8","Log t-test (ltt)","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Raoultibacter","Genus_Raoultibacter"
"105","Others",0.0249076579203464,0.037902957704875,0.69405839472124,"d8>d0","Log t-test (ltt)",NA,NA,NA,NA,NA,NA,NA
